"Minor","sub","number","url"
"Art History and Visual Culture","ART","111","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/100/ART-111"
"Art History and Visual Culture","ARH","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/200/ARH-200"
"Art History and Visual Culture","ARH","205","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/200/ARH-205"
"Art History and Visual Culture","ARH","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-300"
"Art History and Visual Culture","ARH","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-305"
"Art History and Visual Culture","ARH","320","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-320"
"Art History and Visual Culture","ARH","330","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-330"
"Art History and Visual Culture","ARH","335","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-335"
"Art History and Visual Culture","ARH","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-340"
"Art History and Visual Culture","ATH","128","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/100/ATH-128"
"Art History and Visual Culture","ATH","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/300/ATH-300"
"Art History and Visual Culture","ENG","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-225"
"Art History and Visual Culture","HIS","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/200/HIS-202"
"Art History and Visual Culture","HIS","356","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-356"
"Art History and Visual Culture","IND","307.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-307-1"
"Art History and Visual Culture","PSY","254","http://collegeofidaho.smartcatalogiq.com/en/2017-2018/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-254"
"Art History and Visual Culture","PSY","336","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-336"
"Art History and Visual Culture","PSY","410","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-410"
"Art History and Visual Culture","SOC","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/100/SOC-100"
"Art History and Visual Culture","THE","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-200"
"Anthropology / Sociology","ATH","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/100/ATH-101"
"Anthropology / Sociology","SOC","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/100/SOC-100"
"Anthropology / Sociology","ATHSOC","492","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATHSOC-Anthropology-Sociology/400/ATHSOC-492"
"Art and Design ","ART","131","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/100/ART-131"
"Art and Design ","ART","151","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/100/ART-151"
"Art and Design ","ART","171","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/100/ART-171"
"Art and Design ","ART","211","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-211"
"Art and Design ","ART","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-212"
"Art and Design ","ART","231","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-231"
"Art and Design ","ART","235","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-235"
"Art and Design ","ART","251","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-251"
"Art and Design ","ART","255","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-255"
"Art and Design ","ART","256","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-256"
"Art and Design ","ART","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-271"
"Art and Design ","ART","281","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/200/ART-201"
"Art and Design ","ART","333","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/300/ART-333"
"Art and Design ","ART","345","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/300/ART-345"
"Art and Design ","ART","353","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/300/ART-353"
"Art and Design ","ART","375","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/300/ART-375"
"Art and Design ","ART","385","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ART-Art/300/ART-385"
"Art and Design ","ARH","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/200/ARH-200"
"Art and Design ","ARH","205","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/200/ARH-205"
"Art and Design ","ARH","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-300"
"Art and Design ","ARH","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-305"
"Art and Design ","ARH","320","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-320"
"Art and Design ","ARH","330","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-330"
"Art and Design ","ARH","335","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-335"
"Art and Design ","ARH","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ARH-Art-History/300/ARH-340"
"Asian Studies","ASN","302.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ASN-Asian-Studies/30000/ASN-302-1"
"Asian Studies","ASN","302.2","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ASN-Asian-Studies/30000/ASN-302-2"
"Asian Studies","HIS","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/200/HIS-210"
"Asian Studies","HIS","221","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/200/HIS-221"
"Asian Studies","HIS","338","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-338"
"Asian Studies","HIS","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-340"
"Asian Studies","HIS","345","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-345"
"Asian Studies","HIS","354","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-354"
"Asian Studies","HIS","357","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-357"
"Asian Studies","HIS","384","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-384"
"Asian Studies","POE","370","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-370"
"Asian Studies","POE","374","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-374"
"Asian Studies","ENG","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-225"
"Asian Studies","ENG","233","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-233"
"Asian Studies","ENG","323","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-323"
"Asian Studies","ENG","324","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-324"
"Asian Studies","ENG","325","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-325"
"Asian Studies","REL","203","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-203"
"Asian Studies","REL","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-300"
"Asian Studies","ENG","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-225"
"Asian Studies","ENG","233","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-233"
"Asian Studies","ENG","323","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-323"
"Asian Studies","ENG","324","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-324"
"Asian Studies","ENG","325","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-325"
"Asian Studies","REL","203","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-203"
"Asian Studies","REL","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-300"
"Asian Studies","ASN","302.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ASN-Asian-Studies/30000/ASN-302-1"
"Asian Studies","ASN","302.2","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ASN-Asian-Studies/30000/ASN-302-2"
"Asian Studies","HIS","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/200/HIS-210"
"Asian Studies","HIS","221","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/200/HIS-221"
"Asian Studies","HIS","338","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-338"
"Asian Studies","HIS","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-340"
"Asian Studies","HIS","345","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-345"
"Asian Studies","HIS","354","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-354"
"Asian Studies","HIS","357","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-357"
"Asian Studies","HIS","384","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-384"
"Asian Studies","POE","370","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-370"
"Asian Studies","POE","374","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-374"
"British Studies","HIS","311","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-311"
"British Studies","HIS","352","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-352"
"British Studies","HIS","360","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-360"
"British Studies","HIS","361","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-361"
"British Studies","HIS","399T.2","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-399T-2"
"British Studies","IND","307.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-307-1"
"British Studies","IND","325","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-325"
"British Studies","HIS","347","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-347"
"British Studies","HIS","348","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-348"
"British Studies","HIS","349","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-349"
"British Studies","HIS","311","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-311"
"British Studies","HIS","352","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-352"
"British Studies","ENG","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-210"
"British Studies","ENG","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-212"
"British Studies","ENG","218","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-218"
"British Studies","ENG","219","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-219"
"British Studies","ENG","220","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-220"
"British Studies","ENG","306","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-306"
"British Studies","ENG","307","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-307"
"British Studies","ENG","308","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-308"
"British Studies","ENG","310","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-310"
"British Studies","ENG","315","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-315"
"British Studies","ENG","316","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-316"
"British Studies","ENG","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-317"
"British Studies","ENG","319","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-319"
"British Studies","ENG","320","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-320"
"British Studies","ENG","322","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-322"
"British Studies","IND","307.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-307-1"
"British Studies","IND","320.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-320-1"
"British Studies","IND","320.2","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-320-2"
"British Studies","MUS","308","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MUS-Music/300/MUS-308"
"British Studies","IND","325","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-325"
"British Studies","ENG","316","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-316"
"British Studies","ENG","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-317"
"British Studies","ENG","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-210"
"British Studies","ENG","211","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-211"
"British Studies","ENG","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-212"
"British Studies","ENG","218","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-218"
"British Studies","ENG","219","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-219"
"British Studies","ENG","220","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-220"
"British Studies","ENG","306","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-306"
"British Studies","ENG","307","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-307"
"British Studies","ENG","308","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-308"
"British Studies","ENG","310","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-310"
"British Studies","ENG","315","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-315"
"British Studies","ENG","316","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-316"
"British Studies","ENG","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-317"
"British Studies","ENG","319","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-319"
"British Studies","ENG","320","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-320"
"British Studies","ENG","322","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-322"
"British Studies","IND","307.1","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-307-1"
"British Studies","MUS","308","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MUS-Music/300/MUS-308"
"British Studies","IND","325","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/IND-Interdepartmental/300/IND-325"
"British Studies","ENG","307","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-307"
